platform	arm	feature_id	uniprot	gene	ensg	n_samples	det_rate	det_rate_TDR1	det_rate_TDR4	mean_value	mean_value_detected	n_sequences	n_proteotypic	present	present_TDR1	present_TDR4
MS	Media	O00425	O00425	IGF2BP3	ENSG00000136231	10.0	0.1	0.0	0.2	26.645814086990296	26.645814086990296	29.0	28.0	0	0	0
MS	Media	O00429	O00429	DNM1L	ENSG00000087470	10.0	0.1	0.2	0.0	24.820136492729116	24.820136492729116	51.0	51.0	0	0	0
MS	Media	O00442	O00442	RTCA	ENSG00000137996	10.0	0.0	0.0	0.0			14.0	14.0	0	0	0
MS	Media	O00443	O00443	PIK3C2A	ENSG00000011405	10.0	0.0	0.0	0.0			36.0	36.0	0	0	0
MS	Media	O00445	O00445	SYT5	ENSG00000129990	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O00451	O00451	GFRA2	ENSG00000168546	10.0	0.0	0.0	0.0			9.0	9.0	0	0	0
MS	Media	O00458	O00458	IFRD1	ENSG00000006652	10.0	0.0	0.0	0.0			13.0	13.0	0	0	0
MS	Media	O00459	O00459	PIK3R2	ENSG00000105647	10.0	0.0	0.0	0.0			19.0	17.0	0	0	0
MS	Media	O00461	O00461	GOLIM4	ENSG00000173905	10.0	0.1	0.2	0.0	22.149134324196517	22.149134324196517	21.0	21.0	0	0	0
MS	Media	O00462	O00462	MANBA	ENSG00000109323	10.0	0.1	0.0	0.2	23.924019789805318	23.924019789805318	21.0	21.0	0	0	0
MS	Media	O00463	O00463	TRAF5	ENSG00000082512	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
MS	Media	O00468	O00468	AGRN	ENSG00000188157	10.0	1.0	1.0	1.0	27.061153948945144	27.061153948945144	68.0	68.0	1	1	1
MS	Media	O00469	O00469	PLOD2	ENSG00000152952	10.0	0.0	0.0	0.0			32.0	32.0	0	0	0
MS	Media	O00470	O00470	MEIS1	ENSG00000143995	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O00471	O00471	EXOC5	ENSG00000070367	10.0	0.0	0.0	0.0			30.0	30.0	0	0	0
MS	Media	O00478	O00478	BTN3A3	ENSG00000111801	10.0	0.0	0.0	0.0			4.0	2.0	0	0	0
MS	Media	O00479	O00479	HMGN4	ENSG00000182952	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O00483	O00483	NDUFA4	ENSG00000189043	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O00487	O00487	PSMD14	ENSG00000115233	10.0	0.0	0.0	0.0			13.0	13.0	0	0	0
MS	Media	O00488	O00488	ZNF593	ENSG00000142684	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O00499	O00499	BIN1	ENSG00000136717	10.0	0.0	0.0	0.0			27.0	25.0	0	0	0
MS	Media	O00505	O00505	KPNA3	ENSG00000102753	10.0	0.0	0.0	0.0			13.0	8.0	0	0	0
MS	Media	O00506	O00506	STK25	ENSG00000115694	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O00507	O00507	USP9Y	ENSG00000114374	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O00512	O00512	BCL9	ENSG00000116128	10.0	0.0	0.0	0.0			28.0	28.0	0	0	0
MS	Media	O00519	O00519	FAAH	ENSG00000117480	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O00522	O00522	KRIT1	ENSG00000001631	10.0	0.4	0.6	0.2	25.88327607938897	25.88327607938897	10.0	10.0	0	0	0
MS	Media	O00533	O00533	CHL1	ENSG00000134121	10.0	0.1	0.0	0.2	21.344198366642466	21.344198366642466	7.0	7.0	0	0	0
MS	Media	O00534	O00534	VWA5A	ENSG00000110002	10.0	0.0	0.0	0.0			31.0	31.0	0	0	0
MS	Media	O00541	O00541	PES1	ENSG00000100029	10.0	0.0	0.0	0.0			23.0	23.0	0	0	0
MS	Media	O00548	O00548	DLL1	ENSG00000198719	10.0	0.0	0.0	0.0			7.0	7.0	0	0	0
MS	Media	O00559	O00559	EBAG9	ENSG00000147654	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O00560	O00560	SDCBP	ENSG00000137575	10.0	0.6	1.0	0.2	23.88984658941168	23.88984658941168	8.0	8.0	0	1	0
MS	Media	O00562	O00562	PITPNM1	ENSG00000110697	10.0	0.0	0.0	0.0			35.0	34.0	0	0	0
MS	Media	O00566	O00566	MPHOSPH10	ENSG00000124383	10.0	0.0	0.0	0.0			16.0	16.0	0	0	0
MS	Media	O00567	O00567	NOP56	ENSG00000101361	10.0	0.0	0.0	0.0			35.0	35.0	0	0	0
MS	Media	O00570	O00570	SOX1	ENSG00000182968	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
MS	Media	O00571	O00571	DDX3X	ENSG00000215301	10.0	0.0	0.0	0.0			40.0	14.0	0	0	0
MS	Media	O00584	O00584	RNASET2	ENSG00000026297	10.0	0.3	0.6	0.0	22.242320000495653	22.242320000495653	12.0	12.0	0	0	0
MS	Media	O00587	O00587	MFNG	ENSG00000100060	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O00592	O00592	PODXL	ENSG00000128567	10.0	0.0	0.0	0.0			7.0	7.0	0	0	0
MS	Media	O00622	O00622	CCN1	ENSG00000142871	10.0	0.0	0.0	0.0			14.0	14.0	0	0	0
MS	Media	O00623	O00623	PEX12	ENSG00000108733	10.0	0.0	0.0	0.0			7.0	7.0	0	0	0
MS	Media	O00625	O00625	PIR	ENSG00000087842	10.0	0.4	0.4	0.4	24.060808461075375	24.060808461075368	15.0	15.0	0	0	0
MS	Media	O00628	O00628	PEX7	ENSG00000112357	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O00629	O00629	KPNA4	ENSG00000186432	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O00634	O00634	NTN3	ENSG00000162068	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O00712	O00712	NFIB	ENSG00000147862	10.0	0.0	0.0	0.0			6.0	3.0	0	0	0
MS	Media	O00716	O00716	E2F3	ENSG00000112242	10.0	0.0	0.0	0.0			4.0	3.0	0	0	0
MS	Media	O00743	O00743	PPP6C	ENSG00000119414	10.0	0.1	0.2	0.0	23.818908617326365	23.818908617326365	13.0	13.0	0	0	0
MS	Media	O00744	O00744	WNT10B	ENSG00000169884	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O00746	O00746	NME4	ENSG00000103202	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O00748	O00748	CES2	ENSG00000172831	10.0	0.0	0.0	0.0			9.0	9.0	0	0	0
MS	Media	O00750	O00750	PIK3C2B	ENSG00000133056	10.0	0.0	0.0	0.0			49.0	49.0	0	0	0
MS	Media	O00754	O00754	MAN2B1	ENSG00000104774	10.0	0.0	0.0	0.0			26.0	26.0	0	0	0
MS	Media	O00755	O00755	WNT7A	ENSG00000154764	10.0	0.0	0.0	0.0			15.0	14.0	0	0	0
MS	Media	O00762;cRAP-O00762	O00762	UBE2C	ENSG00000175063	10.0	0.0	0.0	0.0			9.0	0.0	0	0	0
MS	Media	O00764	O00764	PDXK	ENSG00000160209	10.0	0.0	0.0	0.0			16.0	16.0	0	0	0
MS	Media	O00767	O00767	SCD	ENSG00000099194	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O14490	O14490	DLGAP1	ENSG00000170579	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O14492	O14492	SH2B2	ENSG00000160999	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O14493	O14493	CLDN4	ENSG00000189143	10.0	0.0	0.0	0.0			1.0	1.0	0	0	0
MS	Media	O14494	O14494	PLPP1	ENSG00000067113	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14495	O14495	PLPP3	ENSG00000162407	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14497	O14497	ARID1A	ENSG00000117713	10.0	0.0	0.0	0.0			65.0	62.0	0	0	0
MS	Media	O14498	O14498	ISLR	ENSG00000129009	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O14508	O14508	SOCS2	ENSG00000120833	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14514	O14514	ADGRB1	ENSG00000181790	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O14519	O14519	CDK2AP1	ENSG00000111328	10.0	0.1	0.0	0.2	22.645840467458424	22.645840467458424	3.0	2.0	0	0	0
MS	Media	O14521	O14521	SDHD	ENSG00000204370	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
MS	Media	O14522	O14522	PTPRT	ENSG00000196090	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
MS	Media	O14523	O14523	C2CD2L	ENSG00000172375	10.0	0.0	0.0	0.0			17.0	17.0	0	0	0
MS	Media	O14524	O14524	NEMP1	ENSG00000166881	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14525	O14525	ASTN1	ENSG00000152092	10.0	0.0	0.0	0.0			17.0	17.0	0	0	0
MS	Media	O14526	O14526	FCHO1	ENSG00000130475	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O14529	O14529	CUX2	ENSG00000111249	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14530	O14530	TXNDC9	ENSG00000115514	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O14531	O14531	DPYSL4	ENSG00000151640	10.0	0.9	1.0	0.8	26.152871844753307	26.152871844753303	38.0	38.0	1	1	1
MS	Media	O14544	O14544	SOCS6	ENSG00000170677	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
MS	Media	O14545	O14545	TRAFD1	ENSG00000135148	10.0	0.0	0.0	0.0			20.0	20.0	0	0	0
MS	Media	O14548	O14548	COX7A2L	ENSG00000115944	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14558	O14558	HSPB6	ENSG00000004776	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
MS	Media	O14559	O14559	ARHGAP33	ENSG00000004777	10.0	0.0	0.0	0.0			18.0	18.0	0	0	0
MS	Media	O14561	O14561	NDUFAB1	ENSG00000004779	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O14562	O14562	UBFD1	ENSG00000103353	10.0	0.0	0.0	0.0			6.0	6.0	0	0	0
MS	Media	O14569	O14569	CYB561D2	ENSG00000114395	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14576	O14576	DYNC1I1	ENSG00000158560	10.0	0.1	0.2	0.0	21.426188984355708	21.426188984355708	10.0	10.0	0	0	0
MS	Media	O14578	O14578	CIT	ENSG00000122966	10.0	0.0	0.0	0.0			39.0	39.0	0	0	0
MS	Media	O14579	O14579	COPE	ENSG00000105669	10.0	0.1	0.2	0.0	24.961600007339307	24.961600007339307	14.0	14.0	0	0	0
MS	Media	O14593	O14593	RFXANK	ENSG00000064490	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14594	O14594	NCAN	ENSG00000130287	10.0	1.0	1.0	1.0	27.16215339817918	27.16215339817918	21.0	20.0	1	1	1
MS	Media	O14613	O14613	CDC42EP2	ENSG00000149798	10.0	0.0	0.0	0.0			1.0	1.0	0	0	0
MS	Media	O14617	O14617	AP3D1		10.0	0.0	0.0	0.0			44.0	44.0	0	0	0
MS	Media	O14618	O14618	CCS	ENSG00000173992	10.0	0.2	0.2	0.2	24.88846985205517	24.88846985205517	8.0	8.0	0	0	0
MS	Media	O14628	O14628	ZNF195	ENSG00000005801	10.0	0.0	0.0	0.0			6.0	6.0	0	0	0
MS	Media	O14639	O14639	ABLIM1	ENSG00000099204	10.0	0.0	0.0	0.0			27.0	27.0	0	0	0
MS	Media	O14640	O14640	DVL1	ENSG00000107404	10.0	0.0	0.0	0.0			15.0	5.0	0	0	0
MS	Media	O14641	O14641	DVL2	ENSG00000004975	10.0	0.1	0.2	0.0	22.917664534875342	22.917664534875342	22.0	17.0	0	0	0
MS	Media	O14645	O14645	DNALI1	ENSG00000163879	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O14646	O14646	CHD1	ENSG00000153922	10.0	0.0	0.0	0.0			40.0	40.0	0	0	0
MS	Media	O14647	O14647	CHD2	ENSG00000173575	10.0	0.0	0.0	0.0			57.0	47.0	0	0	0
MS	Media	O14653	O14653	GOSR2	ENSG00000108433	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14654	O14654	IRS4	ENSG00000133124	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14656	O14656	TOR1A	ENSG00000136827	10.0	0.0	0.0	0.0			13.0	13.0	0	0	0
MS	Media	O14657	O14657	TOR1B	ENSG00000136816	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O14662	O14662	STX16	ENSG00000124222	10.0	0.0	0.0	0.0			13.0	13.0	0	0	0
MS	Media	O14668	O14668	PRRG1	ENSG00000130962	10.0	0.0	0.0	0.0			1.0	1.0	0	0	0
MS	Media	O14672	O14672	ADAM10	ENSG00000137845	10.0	0.1	0.2	0.0	22.570038658671933	22.570038658671933	25.0	25.0	0	0	0
MS	Media	O14678	O14678	ABCD4	ENSG00000119688	10.0	0.0	0.0	0.0			6.0	6.0	0	0	0
MS	Media	O14681	O14681	EI24	ENSG00000149547	10.0	0.0	0.0	0.0			7.0	7.0	0	0	0
MS	Media	O14682	O14682	ENC1	ENSG00000171617	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O14683	O14683	TP53I11	ENSG00000175274	10.0	0.0	0.0	0.0			6.0	6.0	0	0	0
MS	Media	O14684	O14684	PTGES	ENSG00000148344	10.0	0.0	0.0	0.0			1.0	1.0	0	0	0
MS	Media	O14686	O14686	KMT2D	ENSG00000167548	10.0	0.0	0.0	0.0			42.0	41.0	0	0	0
MS	Media	O14709	O14709	ZNF197	ENSG00000186448	10.0	0.0	0.0	0.0			3.0	2.0	0	0	0
MS	Media	O14713	O14713	ITGB1BP1	ENSG00000119185	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14717	O14717	TRDMT1	ENSG00000107614	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O14727	O14727	APAF1	ENSG00000120868	10.0	0.0	0.0	0.0			29.0	29.0	0	0	0
MS	Media	O14730	O14730	RIOK3	ENSG00000101782	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O14732	O14732	IMPA2	ENSG00000141401	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14733	O14733	MAP2K7	ENSG00000076984	10.0	0.1	0.0	0.2	21.702528667415248	21.702528667415248	17.0	17.0	0	0	0
MS	Media	O14734	O14734	ACOT8	ENSG00000101473	10.0	0.0	0.0	0.0			13.0	13.0	0	0	0
MS	Media	O14735	O14735	CDIPT	ENSG00000103502	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14737	O14737	PDCD5	ENSG00000105185	10.0	0.9	1.0	0.8	25.308337410094744	25.308337410094744	9.0	9.0	1	1	1
MS	Media	O14744	O14744	PRMT5	ENSG00000100462	10.0	0.0	0.0	0.0			30.0	30.0	0	0	0
MS	Media	O14745	O14745	NHERF1	ENSG00000109062	10.0	0.2	0.2	0.2	22.702518426481546	22.702518426481546	15.0	15.0	0	0	0
MS	Media	O14757	O14757	CHEK1	ENSG00000149554	10.0	0.0	0.0	0.0			12.0	12.0	0	0	0
MS	Media	O14763	O14763	TNFRSF10B	ENSG00000120889	10.0	0.0	0.0	0.0			14.0	14.0	0	0	0
MS	Media	O14770	O14770	MEIS2	ENSG00000134138	10.0	0.0	0.0	0.0			10.0	4.0	0	0	0
MS	Media	O14771	O14771	ZNF213	ENSG00000085644	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O14772	O14772	FPGT	ENSG00000254685	10.0	0.0	0.0	0.0			13.0	13.0	0	0	0
MS	Media	O14773	O14773	TPP1	ENSG00000166340	10.0	0.6	0.4	0.8	25.679824063106466	25.679824063106466	11.0	11.0	0	0	1
MS	Media	O14775	O14775	GNB5	ENSG00000069966	10.0	0.0	0.0	0.0			9.0	9.0	0	0	0
MS	Media	O14776	O14776	TCERG1	ENSG00000113649	10.0	0.0	0.0	0.0			39.0	38.0	0	0	0
MS	Media	O14777	O14777	NDC80	ENSG00000080986	10.0	0.0	0.0	0.0			24.0	24.0	0	0	0
MS	Media	O14782	O14782	KIF3C	ENSG00000084731	10.0	0.0	0.0	0.0			13.0	13.0	0	0	0
MS	Media	O14786	O14786	NRP1	ENSG00000099250	10.0	0.1	0.2	0.0	21.187087430463894	21.187087430463894	20.0	20.0	0	0	0
MS	Media	O14787	O14787	TNPO2	ENSG00000105576	10.0	0.0	0.0	0.0			26.0	26.0	0	0	0
MS	Media	O14792	O14792	HS3ST1	ENSG00000002587	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
MS	Media	O14795	O14795	UNC13B	ENSG00000198722	10.0	0.0	0.0	0.0			46.0	35.0	0	0	0
MS	Media	O14798	O14798	TNFRSF10C	ENSG00000173535	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14802	O14802	POLR3A	ENSG00000148606	10.0	0.0	0.0	0.0			46.0	45.0	0	0	0
MS	Media	O14807	O14807	MRAS	ENSG00000158186	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14810	O14810	CPLX1	ENSG00000168993	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14817	O14817	TSPAN4		10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14818	O14818	PSMA7	ENSG00000101182	10.0	1.0	1.0	1.0	26.08725495390296	26.08725495390296	15.0	10.0	1	1	1
MS	Media	O14828	O14828	SCAMP3	ENSG00000116521	10.0	0.1	0.2	0.0	24.0247399631864	24.0247399631864	8.0	8.0	0	0	0
MS	Media	O14829	O14829	PPEF1	ENSG00000086717	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14832	O14832	PHYH	ENSG00000107537	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O14841	O14841	OPLAH	ENSG00000178814	10.0	0.0	0.0	0.0			21.0	21.0	0	0	0
MS	Media	O14867	O14867	BACH1	ENSG00000156273	10.0	0.0	0.0	0.0			14.0	14.0	0	0	0
MS	Media	O14874	O14874	BCKDK	ENSG00000103507	10.0	0.0	0.0	0.0			11.0	11.0	0	0	0
MS	Media	O14879	O14879	IFIT3	ENSG00000119917	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O14880	O14880	MGST3	ENSG00000143198	10.0	0.0	0.0	0.0			6.0	6.0	0	0	0
MS	Media	O14893	O14893	GEMIN2	ENSG00000092208	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O14896	O14896	IRF6	ENSG00000117595	10.0	0.0	0.0	0.0			7.0	7.0	0	0	0
MS	Media	O14904	O14904	WNT9A	ENSG00000143816	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14907	O14907	TAX1BP3	ENSG00000213977	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
MS	Media	O14908	O14908	GIPC1	ENSG00000123159	10.0	0.0	0.0	0.0			16.0	15.0	0	0	0
MS	Media	O14910	O14910	LIN7A	ENSG00000111052	10.0	0.0	0.0	0.0			6.0	5.0	0	0	0
MS	Media	O14917	O14917	PCDH17	ENSG00000118946	10.0	0.0	0.0	0.0			16.0	16.0	0	0	0
MS	Media	O14920	O14920	IKBKB	ENSG00000104365	10.0	0.0	0.0	0.0			26.0	26.0	0	0	0
MS	Media	O14924	O14924	RGS12	ENSG00000159788	10.0	0.0	0.0	0.0			19.0	19.0	0	0	0
MS	Media	O14925	O14925	TIMM23	ENSG00000265354	10.0	0.0	0.0	0.0			5.0	3.0	0	0	0
MS	Media	O14929	O14929	HAT1	ENSG00000128708	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O14933	O14933	UBE2L6	ENSG00000156587	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O14936	O14936	CASK	ENSG00000147044	10.0	0.3	0.4	0.2	25.10151003829988	25.10151003829988	46.0	46.0	0	0	0
MS	Media	O14939	O14939	PLD2	ENSG00000129219	10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O14949	O14949	UQCRQ	ENSG00000164405	10.0	0.0	0.0	0.0			6.0	6.0	0	0	0
MS	Media	O14950;P19105	O14950	MYL12A	ENSG00000118680	10.0	0.2	0.4	0.0	26.12944933443079	26.12944933443079	4.0	0.0	0	0	0
MS	Media	O14957	O14957	UQCR11	ENSG00000127540	10.0	0.0	0.0	0.0			1.0	1.0	0	0	0
MS	Media	O14958	O14958	CASQ2	ENSG00000118729	10.0	0.1	0.0	0.2	17.897620962601756	17.897620962601756	2.0	2.0	0	0	0
MS	Media	O14964	O14964	HGS	ENSG00000185359	10.0	0.2	0.4	0.0	24.870533832468155	24.870533832468155	24.0	24.0	0	0	0
MS	Media	O14965	O14965	AURKA	ENSG00000087586	10.0	0.0	0.0	0.0			7.0	7.0	0	0	0
MS	Media	O14966	O14966	RAB29	ENSG00000117280	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14967	O14967	CLGN	ENSG00000153132	10.0	0.0	0.0	0.0			26.0	26.0	0	0	0
MS	Media	O14972	O14972	VPS26C	ENSG00000157538	10.0	0.0	0.0	0.0			7.0	7.0	0	0	0
MS	Media	O14974	O14974	PPP1R12A	ENSG00000058272	10.0	0.0	0.0	0.0			38.0	37.0	0	0	0
MS	Media	O14975	O14975	SLC27A2	ENSG00000140284	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O14976	O14976	GAK	ENSG00000178950	10.0	0.0	0.0	0.0			28.0	28.0	0	0	0
MS	Media	O14978	O14978	ZNF263	ENSG00000006194	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O14979	O14979	HNRNPDL	ENSG00000152795	10.0	0.9	1.0	0.8	25.850202559439285	25.850202559439285	16.0	16.0	1	1	1
MS	Media	O14980	O14980	XPO1	ENSG00000082898	10.0	0.9	1.0	0.8	26.3144007463073	26.3144007463073	57.0	57.0	1	1	1
MS	Media	O14981	O14981	BTAF1	ENSG00000095564	10.0	0.0	0.0	0.0			45.0	45.0	0	0	0
MS	Media	O14986	O14986	PIP5K1B	ENSG00000107242	10.0	0.0	0.0	0.0			1.0	1.0	0	0	0
MS	Media	O14994	O14994	SYN3	ENSG00000185666	10.0	0.0	0.0	0.0			19.0	18.0	0	0	0
MS	Media	O15013	O15013	ARHGEF10	ENSG00000104728	10.0	0.0	0.0	0.0			21.0	21.0	0	0	0
MS	Media	O15014	O15014	ZNF609	ENSG00000180357	10.0	0.0	0.0	0.0			21.0	21.0	0	0	0
MS	Media	O15015	O15015	ZNF646	ENSG00000167395	10.0	0.0	0.0	0.0			15.0	15.0	0	0	0
MS	Media	O15020	O15020	SPTBN2	ENSG00000173898	10.0	0.0	0.0	0.0			97.0	97.0	0	0	0
MS	Media	O15027	O15027	SEC16A	ENSG00000148396	10.0	0.0	0.0	0.0			72.0	72.0	0	0	0
MS	Media	O15031	O15031	PLXNB2	ENSG00000196576	10.0	0.4	0.8	0.0	23.562124983332637	23.562124983332637	67.0	65.0	0	1	0
MS	Media	O15033	O15033	AREL1	ENSG00000119682	10.0	0.0	0.0	0.0			7.0	7.0	0	0	0
MS	Media	O15034	O15034	RIMBP2	ENSG00000060709	10.0	0.0	0.0	0.0			9.0	9.0	0	0	0
MS	Media	O15037	O15037	KHNYN	ENSG00000100441	10.0	0.0	0.0	0.0			15.0	15.0	0	0	0
MS	Media	O15040	O15040	TECPR2	ENSG00000196663	10.0	0.0	0.0	0.0			32.0	32.0	0	0	0
MS	Media	O15041	O15041	SEMA3E	ENSG00000170381	10.0	0.0	0.0	0.0			4.0	4.0	0	0	0
MS	Media	O15042	O15042	U2SURP	ENSG00000163714	10.0	0.0	0.0	0.0			33.0	33.0	0	0	0
MS	Media	O15047	O15047	SETD1A	ENSG00000099381	10.0	0.0	0.0	0.0			31.0	30.0	0	0	0
MS	Media	O15049	O15049	N4BP3	ENSG00000145911	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O15054	O15054	KDM6B	ENSG00000132510	10.0	0.0	0.0	0.0			22.0	22.0	0	0	0
MS	Media	O15060	O15060	ZBTB39	ENSG00000166860	10.0	0.0	0.0	0.0			9.0	9.0	0	0	0
MS	Media	O15061	O15061	SYNM	ENSG00000182253	10.0	0.0	0.0	0.0			39.0	39.0	0	0	0
MS	Media	O15062	O15062	ZBTB5	ENSG00000168795	10.0	0.0	0.0	0.0			9.0	9.0	0	0	0
MS	Media	O15063	O15063	GARRE1	ENSG00000166398	10.0	0.0	0.0	0.0			15.0	15.0	0	0	0
MS	Media	O15066	O15066	KIF3B	ENSG00000101350	10.0	0.0	0.0	0.0			21.0	15.0	0	0	0
MS	Media	O15067	O15067	PFAS	ENSG00000178921	10.0	0.3	0.6	0.0	24.548302080231903	24.548302080231903	46.0	46.0	0	0	0
MS	Media	O15068	O15068	MCF2L	ENSG00000126217	10.0	0.0	0.0	0.0			31.0	31.0	0	0	0
MS	Media	O15069	O15069	NACAD	ENSG00000136274	10.0	0.0	0.0	0.0			21.0	21.0	0	0	0
MS	Media	O15072	O15072	ADAMTS3	ENSG00000156140	10.0	0.0	0.0	0.0			18.0	16.0	0	0	0
MS	Media	O15075	O15075	DCLK1	ENSG00000133083	10.0	0.2	0.4	0.0	26.570543772929636	26.570543772929636	32.0	30.0	0	0	0
MS	Media	O15078	O15078	CEP290	ENSG00000198707	10.0	0.0	0.0	0.0			14.0	14.0	0	0	0
MS	Media	O15079	O15079	SNPH	ENSG00000101298	10.0	0.0	0.0	0.0			9.0	8.0	0	0	0
MS	Media	O15083	O15083	ERC2	ENSG00000187672	10.0	0.0	0.0	0.0			8.0	8.0	0	0	0
MS	Media	O15084	O15084	ANKRD28	ENSG00000206560	10.0	0.0	0.0	0.0			26.0	23.0	0	0	0
MS	Media	O15085	O15085	ARHGEF11	ENSG00000132694	10.0	0.0	0.0	0.0			47.0	47.0	0	0	0
MS	Media	O15090	O15090	ZNF536	ENSG00000198597	10.0	0.0	0.0	0.0			12.0	12.0	0	0	0
MS	Media	O15091	O15091	PRORP	ENSG00000100890	10.0	0.0	0.0	0.0			15.0	15.0	0	0	0
MS	Media	O15111	O15111	CHUK	ENSG00000213341	10.0	0.0	0.0	0.0			14.0	14.0	0	0	0
MS	Media	O15116	O15116	LSM1	ENSG00000175324	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O15118	O15118	NPC1	ENSG00000141458	10.0	0.0	0.0	0.0			19.0	19.0	0	0	0
MS	Media	O15120	O15120	AGPAT2	ENSG00000169692	10.0	0.0	0.0	0.0			5.0	5.0	0	0	0
MS	Media	O15121	O15121	DEGS1	ENSG00000143753	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
MS	Media	O15123	O15123	ANGPT2	ENSG00000091879	10.0	0.0	0.0	0.0			2.0	2.0	0	0	0
MS	Media	O15126	O15126	SCAMP1		10.0	0.0	0.0	0.0			10.0	10.0	0	0	0
MS	Media	O15127	O15127	SCAMP2	ENSG00000140497	10.0	0.0	0.0	0.0			3.0	3.0	0	0	0
